time_s,face_id,x1,y1,x2,y2
608.6,13,209,82,290,188
608.8,0,384,73,439,154
608.8,13,201,70,284,175
608.8,8,558,50,614,150
609.0,0,384,73,437,152
609.0,13,196,62,273,171
609.0,8,562,50,617,152
609.2,0,383,72,436,151
609.2,13,190,55,269,160
609.2,8,562,48,617,152
609.4,0,383,72,436,150
609.4,13,189,47,266,150
609.4,8,562,48,617,152
609.6,8,372,108,437,204
609.6,30,290,32,329,85
609.8,8,372,107,438,204
609.8,30,300,34,337,88
610.0,8,372,106,438,201
610.0,30,289,32,329,84
610.2,8,372,107,439,201
610.2,30,283,30,322,83
610.4,8,373,108,439,202
610.4,30,280,32,319,82
610.6,8,372,108,440,200
610.6,30,279,31,316,81
610.8,8,372,104,442,203
610.8,30,276,30,316,82
611.0,8,373,105,443,203
611.0,30,273,33,313,83
611.2,8,374,107,443,204
611.2,30,273,31,312,85
611.4,8,376,109,446,202
611.4,30,271,29,311,82
611.6,8,384,102,453,197
611.6,30,272,29,312,81
611.8,8,387,94,458,193
611.8,30,273,30,312,81
612.0,30,373,58,450,164
612.2,30,376,63,454,167
612.4,30,373,66,451,172
612.6,30,371,71,450,178
612.8,30,372,72,451,180
613.0,30,374,73,453,179
613.2,30,375,72,454,177
613.4,30,377,69,457,175
613.6,8,396,105,468,204
613.6,30,288,36,329,90
613.8,8,397,106,470,204
613.8,30,286,35,328,90
614.0,8,397,108,470,205
614.0,30,289,35,329,90
614.2,8,398,107,470,205
614.2,30,291,35,332,91
614.4,30,294,37,335,91
614.4,8,398,104,470,205
614.6,30,300,35,340,90
614.6,8,397,102,470,204
614.8,30,293,35,335,91
614.8,8,394,98,455,205
615.0,30,291,33,333,88
615.0,8,395,101,448,201
615.2,30,291,33,333,88
615.2,8,392,102,447,201
615.4,30,295,34,336,89
615.4,8,391,101,447,202
615.6,30,296,36,337,89
615.6,8,391,99,447,203
615.8,30,297,38,338,90
615.8,8,391,101,447,203
615.8,-1,222,102,258,161
616.0,30,304,37,343,89
616.0,8,391,96,447,203
616.2,8,391,98,447,202
616.2,30,308,37,347,89
616.2,8,163,113,219,213
616.4,8,390,98,447,204
616.4,38,315,36,354,94
616.6,8,391,98,448,204
616.6,30,303,38,343,88
616.8,30,290,34,329,88
616.8,8,393,98,452,204
617.0,30,284,34,324,88
617.0,8,400,94,463,198
617.2,0,384,78,438,158
617.2,13,234,96,310,199
617.4,0,384,78,437,158
617.4,13,232,97,315,208
617.6,0,384,78,438,157
617.6,13,229,120,312,215
617.8,0,384,77,437,157
617.8,13,234,127,316,214
618.0,0,384,77,438,158
618.0,13,236,129,319,216
618.2,0,384,76,438,157
618.2,13,235,129,318,217
618.4,0,384,74,438,156
618.4,13,238,130,319,217
618.4,8,578,40,633,156
618.6,0,385,74,438,156
618.6,13,233,128,317,218
618.6,8,567,37,626,159
618.8,0,385,75,438,156
618.8,13,236,123,318,209
618.8,8,563,32,630,160
619.0,0,385,77,439,158
619.0,13,236,123,318,213
619.0,8,565,33,629,160
619.2,0,384,76,439,158
619.2,13,237,125,319,217
619.2,8,565,33,629,161
619.4,0,385,76,439,157
619.4,13,236,123,319,211
619.4,8,565,32,630,161
619.6,0,384,75,440,157
619.6,13,236,125,317,213
619.6,8,565,32,630,161
619.8,0,385,74,440,157
619.8,13,232,125,314,216
619.8,8,570,37,625,155
620.0,0,385,74,440,157
620.0,13,233,124,315,214
620.0,8,577,43,628,154
620.2,8,400,88,467,194
620.2,30,283,35,323,89
620.4,8,405,84,470,190
620.4,30,285,37,323,88
620.6,30,289,36,329,87
620.6,8,407,82,472,189
620.8,8,403,83,467,190
620.8,30,292,36,331,87
621.0,8,399,85,464,192
621.0,30,288,31,328,83
621.2,30,290,33,328,83
621.2,8,400,85,464,193
621.4,8,401,85,466,192
621.4,38,303,38,337,88
621.6,8,401,85,465,193
621.6,38,312,41,343,91
621.8,0,385,76,439,156
621.8,13,208,83,290,189
622.0,0,383,76,439,156
622.0,13,214,91,297,193
622.2,0,382,76,438,156
622.2,13,223,105,308,199
622.4,0,381,76,437,155
622.4,13,222,113,309,204
622.6,0,379,73,435,151
622.6,13,222,100,304,196
622.8,0,379,73,435,151
622.8,13,219,104,300,197
623.0,8,404,88,472,194
623.0,30,347,33,386,84
623.2,8,404,88,470,194
623.2,30,342,35,381,85
623.4,30,333,34,373,85
623.4,8,403,93,457,185
623.6,30,325,37,365,87
623.6,-1,406,107,449,180
623.8,30,305,39,345,88
623.8,-1,410,96,453,181
624.0,30,285,35,326,86
624.0,-1,445,82,485,165
624.2,8,479,67,528,160
624.2,30,272,34,313,86
624.4,8,494,68,554,164
624.4,30,262,35,303,87
624.6,8,485,67,540,162
624.6,30,251,38,292,91
624.6,8,130,88,194,207
624.8,30,246,32,290,90
624.8,8,450,70,494,158
624.8,8,93,73,160,208
625.0,30,242,35,287,93
625.0,8,412,81,455,164
625.0,39,71,96,145,226
625.2,30,236,36,281,95
625.2,8,374,84,418,172
625.2,39,62,113,143,249
625.4,30,226,34,274,97
625.4,8,342,99,387,187
625.4,39,59,109,138,246
625.6,30,220,34,269,102
625.6,8,316,111,369,201
625.6,39,58,89,131,235
625.8,30,222,39,271,106
625.8,8,305,116,354,211
625.8,8,62,76,129,212
626.0,30,223,40,273,107
626.0,8,296,118,351,207
626.2,0,418,77,473,159
626.2,13,120,50,196,149
626.4,0,428,79,485,165
626.4,13,111,44,186,148
626.6,0,433,81,490,169
626.6,13,120,38,193,141
626.6,8,595,38,644,111
626.8,0,431,81,489,168
626.8,13,153,23,219,134
626.8,8,595,38,643,113
627.0,0,423,85,480,169
627.0,13,176,27,239,128
627.2,0,415,86,472,170
627.2,13,191,34,251,132
627.4,0,406,86,463,171
627.4,13,195,41,256,142
627.6,0,401,88,457,170
627.6,13,195,48,254,140
627.8,0,399,93,456,174
627.8,13,190,45,251,141
628.0,0,394,104,450,181
628.0,13,182,39,244,138
628.2,0,391,106,449,183
628.2,13,181,33,243,136
628.4,0,390,109,448,184
628.4,13,188,36,250,138
628.4,8,538,21,597,121
628.6,0,390,108,446,183
628.6,13,210,46,271,150
628.6,8,537,22,597,123
628.8,0,384,104,438,180
628.8,13,227,53,285,158
628.8,8,535,23,594,118
629.0,0,375,102,428,179
629.0,13,234,59,288,160
629.0,8,534,23,589,115
629.2,0,366,98,416,175
629.2,13,229,61,288,163
629.2,8,538,24,590,113
629.4,0,355,97,407,172
629.4,13,224,60,286,159
629.4,8,540,21,589,105
629.6,0,346,99,400,175
629.6,13,219,60,285,158
629.6,8,541,20,588,104
629.8,0,345,103,400,179
629.8,13,212,65,278,163
629.8,8,543,22,587,104
630.0,0,348,105,403,179
630.0,13,200,67,269,166
630.0,8,540,21,585,102
630.2,0,348,97,407,175
630.2,13,202,53,267,154
630.2,8,536,18,587,107
630.4,0,351,95,406,172
630.4,13,204,42,271,141
630.4,8,534,18,593,113
630.6,0,353,94,405,170
630.6,13,213,44,278,144
630.6,8,537,16,598,114
630.8,0,350,91,403,171
630.8,13,219,40,284,141
630.8,8,535,16,592,101
631.0,0,350,92,403,171
631.0,13,223,39,289,138
631.0,8,533,14,582,92
631.2,0,346,95,399,173
631.2,13,227,39,296,142
631.2,8,527,17,573,98
631.4,0,344,96,400,176
631.4,13,229,39,296,141
631.4,8,519,17,569,101
631.6,0,349,95,405,178
631.6,13,229,39,297,143
631.6,8,517,14,566,104
631.8,0,353,95,409,177
631.8,13,235,37,301,140
631.8,8,515,11,565,109
632.0,0,356,96,410,175
632.0,13,244,31,309,133
632.0,8,520,11,570,107
632.2,0,360,96,414,173
632.2,13,249,28,313,128
632.2,8,522,11,573,104
632.4,0,365,94,419,173
632.4,13,251,22,314,126
632.4,8,524,8,576,103
632.6,0,368,94,423,170
632.6,13,253,23,316,124
632.6,8,534,13,571,89
632.8,0,367,93,421,170
632.8,13,251,28,315,128
633.0,0,363,92,417,171
633.0,13,252,27,316,133
633.2,0,362,92,416,171
633.2,13,256,30,316,131
633.4,0,362,91,416,168
633.4,13,255,29,316,130
633.6,0,360,89,415,166
633.6,13,255,27,316,130
633.8,0,361,89,415,166
633.8,13,251,29,315,129
634.0,0,362,89,417,166
634.0,13,249,30,313,135
634.2,0,362,89,417,167
634.2,13,246,30,310,134
634.4,0,364,89,418,167
634.4,13,243,29,308,131
634.6,0,230,39,308,150
634.8,0,227,40,304,149
635.0,0,228,39,304,147
635.2,0,227,40,304,148
635.4,0,228,41,305,147
635.6,0,228,39,306,148
635.8,0,228,40,305,147
636.0,0,228,42,306,148
636.2,0,227,42,305,148
636.4,0,228,41,306,148
636.6,0,227,41,305,148
636.8,0,322,72,369,133
636.8,13,147,62,205,126
637.0,0,321,72,369,133
637.0,13,147,62,205,125
637.2,13,148,62,204,124
637.2,0,320,73,369,133
637.4,0,318,73,368,133
637.4,13,148,62,204,122
637.6,0,317,73,367,133
637.6,13,146,61,203,125
637.8,0,317,73,367,133
637.8,13,145,61,203,128
638.0,0,318,73,368,133
638.0,13,144,62,203,128
638.2,13,143,61,203,130
638.2,0,319,73,369,133
638.4,13,143,61,203,129
638.4,0,320,72,369,133
638.6,0,320,72,369,133
638.6,13,146,62,203,127
638.8,0,321,71,369,133
638.8,13,148,61,204,125
639.0,0,322,71,370,132
639.0,13,149,61,205,123
639.2,0,323,71,370,132
639.2,13,150,61,205,123
639.4,0,323,71,370,132
639.4,13,152,60,207,123
639.6,0,323,71,370,131
639.6,13,153,59,209,120
639.8,0,324,69,371,131
639.8,13,155,59,209,117
640.0,0,325,69,372,131
640.0,13,157,59,210,118
640.2,0,326,69,373,130
640.2,13,158,59,212,118
640.4,0,326,69,373,131
640.4,13,160,59,213,116
640.6,0,326,69,373,131
640.6,13,161,59,214,117
640.8,0,326,70,373,131
640.8,13,161,60,214,118
641.0,0,326,69,372,130
641.0,13,160,59,214,117
641.2,0,326,69,372,130
641.2,13,161,59,213,116
641.4,13,315,74,414,213
641.6,13,317,74,416,216
641.8,13,316,80,414,217
642.0,13,318,76,417,217
642.2,13,316,78,414,218
642.4,13,316,78,415,217
642.6,13,315,79,414,217
642.8,0,234,34,311,143
643.0,0,235,34,312,143
643.2,0,234,33,311,143
643.4,0,230,34,309,142
643.6,0,231,36,308,143
643.8,0,229,35,307,143
644.0,0,228,36,305,143
644.2,30,365,64,446,175
644.4,30,371,72,453,184
644.6,30,374,75,458,190
644.8,30,374,76,456,191
645.0,30,372,77,455,191
645.2,30,372,77,454,189
645.4,30,371,77,453,188
645.6,8,255,47,309,127
645.8,8,255,51,309,133
646.0,8,255,52,309,132
646.2,8,255,52,309,132
646.4,8,255,52,309,133
646.6,8,255,51,309,132
646.8,8,253,51,308,132
647.0,8,254,52,308,132
647.2,0,318,72,366,132
647.2,13,156,60,211,124
647.4,0,318,72,367,132
647.4,13,155,60,211,124
647.6,0,318,72,366,132
647.6,13,156,60,211,125
647.8,0,318,72,366,132
647.8,13,156,60,211,126
648.0,0,318,72,366,132
648.0,13,155,60,210,125
648.2,0,318,72,366,132
648.2,13,155,60,210,124
648.4,0,317,72,366,132
648.4,13,155,60,210,125
648.6,0,317,71,366,132
648.6,13,155,60,210,126
648.8,0,317,71,365,133
648.8,13,154,60,210,126
649.0,0,317,72,365,133
649.0,13,154,60,210,125
649.2,0,316,72,365,133
649.2,13,154,60,210,125
649.4,0,312,73,363,134
649.4,13,154,60,210,125
649.6,0,311,73,362,134
649.6,13,154,60,209,126
649.8,0,311,73,362,134
649.8,13,153,60,209,127
650.0,0,312,73,362,134
650.0,13,153,61,209,127
650.2,0,313,72,363,133
650.2,13,153,60,209,128
650.4,0,313,72,363,133
650.4,13,153,60,209,127
650.6,0,314,72,363,133
650.6,13,153,60,209,127
650.8,0,314,72,363,133
650.8,13,153,60,209,128
651.0,0,314,72,363,133
651.0,13,153,61,209,128
651.2,0,314,72,363,133
651.2,13,153,61,208,127
651.4,0,314,72,363,133
651.4,13,153,61,208,127
651.6,0,314,73,364,133
651.6,13,153,61,209,127
651.8,0,314,73,364,133
651.8,13,153,60,209,127
652.0,0,314,73,364,133
652.0,13,153,60,209,127
652.2,0,314,72,364,133
652.2,13,153,61,209,127
652.4,0,314,72,364,133
652.4,13,153,60,209,127
652.6,0,314,72,364,133
652.6,13,153,60,209,128
652.8,0,314,72,364,133
652.8,13,153,60,209,127
653.0,0,314,73,363,133
653.0,13,153,61,209,127
653.2,0,314,73,363,133
653.2,13,153,60,209,128
653.4,0,314,73,364,133
653.4,13,153,60,209,128
653.6,0,314,72,364,133
653.6,13,153,60,209,127
653.8,0,314,73,364,133
653.8,13,153,61,209,127
654.0,0,315,72,364,133
654.0,13,153,61,209,127
654.2,0,316,71,365,133
654.2,13,153,61,209,127
654.4,13,153,61,209,127
654.4,0,321,70,368,131
654.6,0,323,69,370,130
654.6,13,153,60,209,127
654.8,0,324,69,371,130
654.8,13,153,60,209,127
655.0,0,324,69,371,130
655.0,13,153,60,209,127
655.2,0,323,69,370,130
655.2,13,153,60,209,126
655.4,0,323,70,369,131
655.4,13,153,61,209,126
655.6,0,323,69,370,131
655.6,13,153,61,209,126
655.8,0,326,68,372,130
655.8,13,153,61,209,127
656.0,0,327,67,372,129
656.0,13,153,61,209,127
656.2,0,327,68,373,129
656.2,13,153,61,209,126
656.4,0,328,68,373,130
656.4,13,154,61,209,125
656.6,0,329,67,375,130
656.6,13,158,60,212,123
656.8,0,330,67,376,130
656.8,13,161,60,214,122
657.0,0,329,67,375,129
657.0,13,161,60,214,123
657.2,0,328,67,373,129
657.2,13,162,60,214,121
657.4,0,327,67,373,129
657.4,13,162,60,214,121
657.6,0,323,71,369,132
657.6,13,162,60,214,121
657.8,0,320,72,367,133
657.8,13,162,60,214,121
658.0,0,320,72,367,133
658.0,13,162,60,214,121
658.2,0,322,70,368,132
658.2,13,163,60,215,122
658.4,0,323,70,369,132
658.4,13,167,61,219,122
658.6,0,324,70,370,132
658.6,13,170,62,221,124
658.8,0,325,69,371,132
658.8,13,170,63,221,125
659.0,0,325,69,371,132
659.0,13,170,63,222,126
659.2,0,324,70,371,132
659.2,13,170,63,222,126
659.4,0,323,71,370,132
659.4,13,170,63,222,126
659.6,0,322,72,370,134
659.6,13,171,63,222,127
659.8,0,321,72,369,134
659.8,13,171,63,222,128
660.0,0,321,72,369,134
660.0,13,171,63,222,128
660.2,0,321,72,369,133
660.2,13,171,63,222,128
660.4,0,323,73,370,133
660.4,13,171,63,222,128
660.6,0,327,74,374,138
660.6,13,171,63,222,128
660.8,0,324,75,372,139
660.8,13,171,63,222,128
661.0,0,319,74,368,138
661.0,13,171,63,222,127
661.2,0,314,74,364,138
661.2,13,171,63,222,127
661.4,0,311,75,363,137
661.4,13,171,63,222,127
661.6,0,311,75,364,137
661.6,13,170,63,222,127
661.8,0,311,74,364,137
661.8,13,170,63,222,126
662.0,0,313,74,364,136
662.0,13,170,63,221,126
662.2,0,314,75,364,136
662.2,13,170,63,222,125
662.4,0,315,74,365,135
662.4,13,170,63,222,126
662.6,0,316,74,365,135
662.6,13,170,63,222,126
662.8,0,317,74,366,134
662.8,13,170,63,222,127
663.0,30,372,57,448,163
663.2,30,370,58,447,167
663.4,30,368,59,445,163
663.6,30,366,56,443,159
663.8,30,367,56,445,159
664.0,30,368,56,447,161
664.2,30,366,61,444,166
664.4,30,363,62,442,168
664.6,30,363,63,441,169
664.8,30,363,62,441,168
665.0,0,387,61,448,147
665.0,13,172,44,244,133
665.2,0,388,62,449,147
665.2,13,173,44,244,132
665.4,0,388,61,449,146
665.4,13,173,44,244,132
665.6,0,386,58,447,144
665.6,13,173,44,244,132
665.8,0,385,57,446,144
665.8,13,173,44,244,131
666.0,0,383,58,444,143
666.0,13,173,44,245,132
666.2,0,382,58,443,143
666.2,13,173,43,245,132
666.4,0,383,59,444,143
666.4,13,173,43,246,133
666.6,0,383,59,444,144
666.6,13,173,43,247,133
666.8,0,381,59,442,143
666.8,13,175,44,248,133
667.0,0,373,58,435,144
667.0,13,176,43,248,132
667.2,0,375,59,437,145
667.2,13,177,44,249,132
667.4,0,381,60,443,146
667.4,13,178,44,250,132
667.6,0,383,60,444,147
667.6,13,180,44,253,134
667.8,0,385,61,446,147
667.8,13,184,43,255,132
668.0,0,387,61,448,147
668.0,13,188,41,258,133
668.2,0,389,62,450,147
668.2,13,189,43,258,134
668.4,0,393,61,454,147
668.4,13,187,42,258,134
668.6,0,395,60,457,146
668.6,13,187,43,258,135
668.8,0,398,60,459,145
668.8,13,186,42,257,136
669.0,0,398,58,459,144
669.0,13,185,42,257,136
669.2,0,398,58,460,144
669.2,13,185,42,256,135
669.4,0,400,58,462,144
669.4,13,186,42,257,135
669.6,0,403,58,465,142
669.6,13,187,42,258,135
669.8,0,403,57,465,142
669.8,13,185,42,257,134
670.0,0,400,56,463,142
670.0,13,182,40,254,131
670.2,0,399,56,461,142
670.2,13,181,41,253,128
670.4,0,399,57,461,142
670.4,13,181,41,253,128
670.6,0,397,57,458,142
670.6,13,181,40,253,129
670.8,0,395,57,456,142
670.8,13,181,40,253,130
671.0,0,394,57,455,142
671.0,13,182,40,254,130
671.2,0,394,57,455,141
671.2,13,182,39,254,131
671.4,0,394,57,455,141
671.4,13,183,39,255,131
671.6,0,394,56,455,141
671.6,13,185,41,257,133
671.8,0,393,56,455,142
671.8,13,186,40,257,134
672.0,0,393,56,455,143
672.0,13,186,41,257,134
672.2,0,392,57,454,143
672.2,13,186,41,258,135
672.4,0,391,56,454,143
672.4,13,186,41,258,135
672.6,0,391,56,453,143
672.6,13,187,40,258,135
672.8,0,391,55,453,143
672.8,13,189,40,259,134
673.0,0,391,57,453,143
673.0,13,196,39,263,141
673.2,0,391,56,452,143
673.2,13,206,45,271,137
673.4,0,391,57,452,143
673.4,13,211,46,276,138
673.6,0,390,57,451,142
673.6,13,212,44,277,139
673.8,0,381,58,443,142
673.8,13,212,44,277,139
674.0,0,379,59,440,142
674.0,13,212,45,277,139
674.2,0,382,59,443,141
674.2,13,212,43,277,139
674.4,0,385,57,445,141
674.4,13,211,43,276,140
674.6,0,386,56,447,142
674.6,13,208,43,274,140
674.8,0,387,56,448,142
674.8,13,208,42,273,141
675.0,0,387,56,449,141
675.0,13,206,41,272,140
675.2,0,389,56,450,141
675.2,13,204,41,270,142
675.4,0,390,56,451,142
675.4,13,200,43,267,147
675.6,0,393,55,454,143
675.6,13,197,45,266,146
675.8,0,397,55,459,141
675.8,13,197,45,266,146
676.0,0,399,53,462,141
676.0,13,196,45,266,147
676.2,0,402,52,464,139
676.2,13,192,44,265,145
676.4,0,405,51,468,138
676.4,13,192,44,264,145
676.6,0,409,48,472,136
676.6,13,192,46,264,146
676.8,0,409,48,473,135
676.8,13,192,47,265,148
677.0,0,409,47,473,136
677.0,13,192,49,265,150
677.2,0,410,46,475,134
677.2,13,193,49,265,150
677.4,0,411,45,476,133
677.4,13,194,50,266,151
677.6,0,411,41,476,132
677.6,13,199,50,270,152
677.8,0,411,39,477,130
677.8,13,201,51,272,153
678.0,0,412,37,477,129
678.0,13,203,51,273,153
678.2,0,412,38,478,129
678.2,13,203,53,272,152
678.4,0,413,40,479,131
678.4,13,204,54,273,154
678.6,0,415,39,481,131
678.6,13,204,54,274,154
678.8,0,416,39,483,132
678.8,13,210,55,278,153
679.0,0,416,39,483,132
679.0,13,213,56,279,156
679.2,0,416,39,484,134
679.2,13,211,53,278,157
679.4,0,418,39,486,135
679.4,13,201,60,270,158
679.6,0,420,40,489,136
679.6,13,195,61,266,162
679.8,0,427,38,495,137
679.8,13,194,62,265,163
680.0,0,438,47,509,145
680.0,13,193,62,264,164
680.2,13,184,65,258,164
680.2,0,457,53,531,155
680.4,13,165,85,238,186
680.4,0,474,92,550,192
680.6,13,159,115,231,215
680.6,0,509,157,588,264
680.8,13,162,131,232,233
680.8,0,541,243,623,343
681.0,13,167,144,235,250
681.0,0,528,276,611,361
681.2,13,151,158,223,260
681.2,0,446,230,541,329
681.4,13,139,179,212,278
681.6,13,158,184,232,286
682.2,-1,279,178,347,269
682.4,13,322,191,413,291
682.6,13,368,223,465,328
682.8,13,351,188,456,313
683.0,0,276,58,407,246
683.2,0,276,58,406,246
683.4,0,276,59,407,247
683.6,0,276,59,407,248
683.8,0,277,60,408,248
684.0,0,276,58,408,248
684.2,0,276,58,408,247
684.4,0,277,56,410,248
684.6,0,280,56,413,246
684.8,0,280,57,413,244
685.0,0,280,56,412,244
685.2,0,280,56,412,243
685.4,0,281,55,413,242
685.6,0,282,56,413,240
685.8,0,279,56,411,239
686.0,0,276,57,409,237
686.2,0,272,54,406,236
686.4,0,270,55,405,235
686.6,0,271,54,406,234
686.8,0,274,52,408,234
687.0,0,272,51,407,234
687.2,0,274,52,408,233
687.4,0,273,51,407,233
687.6,0,271,51,404,232
687.8,13,309,59,407,198
688.0,13,306,60,407,201
688.2,13,306,55,406,195
688.4,13,307,56,407,193
688.6,13,307,59,408,198
688.8,13,307,62,408,205
689.0,13,307,66,409,211
689.2,13,307,68,409,215
689.4,13,305,70,408,215
689.6,13,305,69,408,215
689.8,0,224,36,300,147
690.0,0,224,37,300,148
690.2,0,226,40,302,150
690.4,0,228,41,303,152
690.6,0,228,41,304,152
690.8,0,228,40,304,151
691.0,0,228,40,304,151
691.2,40,308,47,365,119
691.4,40,308,50,364,119
691.6,40,306,53,362,122
691.8,40,306,51,361,120
692.0,40,306,53,362,120
692.2,40,307,53,363,120
692.4,40,307,55,364,124
692.6,40,307,55,364,125
692.8,40,307,55,364,125
693.0,40,308,55,365,125
693.2,40,308,56,365,124
693.4,40,195,82,248,145
693.4,13,347,31,393,93
693.6,40,209,93,263,153
693.6,13,347,32,393,94
693.8,13,347,33,392,94
693.8,40,202,91,256,151
694.0,13,343,35,390,95
694.0,40,186,88,237,148
694.2,13,337,36,383,98
694.2,40,175,85,226,147
694.4,40,175,81,226,144
694.4,13,332,39,378,100
694.6,40,185,82,236,147
694.6,13,328,41,374,101
694.8,40,195,86,247,151
694.8,13,326,40,373,103
695.0,40,200,91,255,154
695.0,13,326,41,373,103
695.2,40,202,87,254,151
695.2,13,326,42,373,102
695.4,40,202,82,252,148
695.4,13,327,40,374,102
695.6,40,200,81,251,147
695.6,13,328,39,376,101
695.8,40,202,80,251,145
695.8,13,330,39,377,100
696.0,40,203,82,252,146
696.0,13,332,40,379,101
696.2,40,204,83,254,147
696.2,13,334,41,381,102
696.4,40,202,83,254,147
696.4,13,337,40,383,101
696.6,13,340,39,385,99
696.6,40,204,88,256,148
696.8,13,343,38,390,97
696.8,40,206,91,257,151
697.0,13,349,36,394,97
697.0,40,204,92,256,151
697.2,13,352,35,397,95
697.2,40,199,88,251,149
697.4,13,354,35,399,95
697.4,40,195,87,247,148
697.6,13,354,35,399,95
697.6,40,195,88,245,148
697.8,40,195,90,246,150
697.8,13,355,36,399,95
698.0,40,194,90,245,151
698.0,13,355,36,400,96
698.2,40,191,88,242,149
698.2,13,355,37,400,97
698.4,40,180,79,230,145
698.4,13,354,38,399,97
698.6,40,176,76,226,143
698.6,13,354,39,399,97
698.8,40,178,78,228,144
698.8,13,354,39,399,97
699.0,40,178,77,229,143
699.0,13,354,39,399,97
699.2,40,182,80,233,141
699.2,13,354,40,399,98
699.4,40,186,81,237,142
699.4,13,353,40,398,99
699.6,40,186,81,237,141
699.6,13,353,40,398,98
699.8,40,185,79,235,141
699.8,13,353,40,398,98
700.0,40,187,79,239,141
700.0,13,353,40,398,97
700.2,40,190,78,242,139
700.2,13,353,39,398,97
700.4,40,194,78,244,142
700.4,13,353,39,398,97
700.6,40,196,82,247,144
700.6,13,353,39,398,97
700.8,40,197,81,247,145
700.8,13,353,40,398,97
701.0,40,195,79,246,143
701.0,13,353,40,398,97
701.2,40,192,77,243,142
701.2,13,354,40,398,97
701.4,40,189,73,240,132
701.4,13,354,39,399,97
701.6,40,191,76,242,137
701.6,13,354,39,399,97
701.8,40,200,77,248,139
701.8,13,353,40,398,97
702.0,13,351,40,397,98
702.0,40,206,77,253,139
702.2,40,205,80,253,142
702.2,13,347,41,393,100
702.4,13,341,43,388,103
702.4,40,204,78,254,143
702.6,13,335,44,381,104
702.6,40,203,79,254,141
702.8,40,199,78,251,141
702.8,13,329,43,376,105
703.0,40,193,79,245,140
703.0,13,328,45,374,107
703.2,40,188,77,240,142
703.2,13,329,51,377,109
703.4,40,187,77,239,144
703.4,13,336,51,382,111
703.6,40,188,80,239,144
703.6,13,324,53,370,110
703.8,40,188,80,240,142
703.8,13,313,48,359,108
704.0,40,189,79,240,140
704.0,13,300,51,346,109
704.2,40,189,76,240,139
704.2,13,293,51,341,110
704.4,13,292,54,341,113
704.4,40,189,78,240,139
704.6,40,188,78,239,140
704.6,13,305,58,352,115
704.8,40,188,77,240,140
704.8,13,338,52,385,111
705.0,40,186,75,239,140
705.0,13,388,45,434,106
705.2,40,189,76,240,139
705.2,13,446,47,484,101
705.4,40,189,74,241,137
705.4,13,487,45,520,100
705.6,40,188,72,239,132
705.6,13,517,42,548,95
705.8,40,188,71,239,132
705.8,13,548,40,579,96
706.0,40,188,69,239,133
706.0,13,584,44,615,96
706.2,40,187,66,239,129
706.4,40,187,61,239,125
706.6,40,186,58,239,122
706.8,40,187,57,239,121
707.0,40,188,56,239,121
707.2,13,320,56,420,199
707.4,13,331,59,429,200
707.6,13,338,56,442,197
707.8,13,336,60,437,206
708.0,13,335,65,435,207
708.2,13,334,66,434,209
708.4,13,334,67,433,208
708.6,40,189,53,240,117
708.8,40,191,55,242,117
709.0,40,194,55,245,118
709.2,40,199,56,250,118
709.4,40,208,56,258,118
709.6,40,214,54,258,122
709.8,40,218,54,257,119
710.0,40,243,64,283,124
710.2,40,285,70,323,132
710.4,40,304,63,339,125
710.6,40,317,69,354,135
710.8,40,337,65,372,130
711.0,40,341,59,376,121
711.2,40,347,70,381,136
711.4,40,350,63,386,128
711.6,13,593,22,638,82
711.6,40,343,55,380,122
711.8,13,556,17,604,81
711.8,40,330,57,367,120
712.0,13,528,18,575,81
712.0,40,314,57,350,119
712.2,13,501,19,549,81
712.2,40,312,58,347,125
712.4,13,475,23,524,85
712.4,40,300,60,335,122
712.6,13,448,27,494,88
712.6,40,289,67,326,132
712.8,13,418,32,464,93
712.8,40,276,71,317,140
713.0,13,398,36,443,98
713.0,40,268,68,309,132
713.2,40,265,72,310,135
713.2,13,386,38,431,99
713.4,40,261,75,307,139
713.4,13,382,37,427,100
713.6,13,386,38,433,99
713.6,40,248,76,294,136
713.8,13,397,36,444,96
713.8,40,230,77,281,140
714.0,13,412,35,459,94
714.0,40,214,76,264,137
714.2,40,200,78,249,139
714.2,13,426,33,471,94
714.4,40,195,80,244,138
714.4,13,431,34,475,94
714.6,40,198,78,250,137
714.6,13,422,32,464,94
714.8,40,212,75,263,136
714.8,13,409,32,449,93
715.0,40,226,78,278,138
715.0,13,399,33,440,94
715.2,40,231,79,283,139
715.2,13,391,32,435,94
715.4,40,230,81,282,141
715.4,13,394,32,440,92
715.6,40,228,81,280,141
715.6,13,405,30,451,89
715.6,-1,42,138,53,152
715.8,40,224,76,276,137
715.8,13,417,28,464,88
716.0,13,421,30,469,91
716.0,40,220,75,270,136
716.0,-1,34,138,44,153
716.2,13,416,31,464,91
716.2,40,217,79,266,139
716.4,13,312,64,413,205
716.6,13,309,64,414,207
716.8,13,314,62,415,206
717.0,13,316,60,415,204
717.2,13,316,64,414,203
717.4,13,316,64,416,208
717.6,13,306,73,412,213
717.8,13,302,73,410,214
718.0,13,301,72,406,214
718.2,13,301,71,406,212
718.4,13,302,71,408,211
718.6,13,340,64,418,163
718.8,13,340,64,418,163
719.0,13,340,64,418,162
719.2,13,340,64,418,163
719.4,13,340,64,418,164
719.6,13,340,64,418,164
719.8,13,341,64,419,163
720.0,13,341,64,419,161
720.2,13,343,63,421,162
